item_id,sentence_id,majority_tag,cited_indicators,indicator,is_core,is_negative_control,score,verifier,premise,,,,,,,
Q045,S1,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.000200629,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q045,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.001952171,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q082,S1,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.880371094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q082,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.003175735,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q082,S3,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.999023438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q069,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.970214844,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q069,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.002321243,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q069,S3,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.003684998,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q025,S1,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q025,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.004112244,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q051,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.989746094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q051,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.873046875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q051,S3,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.262939453,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q137,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.591796875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q137,S2,supported,['slipping'],slipping,FALSE,FALSE,0.001509666,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q095,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.881347656,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q095,S2,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.497558594,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q095,S3,supported,"['productive_struggle', 'cognitive_avoidance']",,FALSE,FALSE,0.000539303,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q033,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.989746094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q114,S1,partial, the student's cumulative accuracy on this skill was 23%. On attempt 1, and took 0.03 times their own average response time. On attempt 3, the student answered correctly, used 1 hint, and took 1.04 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,FALSE,0.996582031,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q114,S2,partial,['slipping'],slipping,TRUE,FALSE,0.000170469,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q086,S1,partial, the student's cumulative accuracy on this skill was 33%. On attempt 1, and took 3.14 times their own average response time. On attempt 3, the student answered incorrectly, used no hints, and took 3.14 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,FALSE,0.994140625,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q086,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.005649567,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q032,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.000399828,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q032,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.183837891,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q032,S3,unknown,['overconfidence'],overconfidence,FALSE,FALSE,0.984863281,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q129,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.880371094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q129,S2,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.000859261,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q129,S3,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.934570313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q034,S1,unsupported,[],FALSE,FALSE,0.0003016,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q034,S2,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.000860691,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q121,S1,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q121,S2,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.001664162,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q111,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.979492188,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q111,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.98828125,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q111,S3,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.005882263,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q112,S1,partial,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.971191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q112,S2,supported,['slipping'],slipping,TRUE,FALSE,0.049926758,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q130,S1,partial,[],TRUE,FALSE,0.995605469,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q130,S2,unsupported,['slipping'],slipping,TRUE,FALSE,0.001612663,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q039,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.846191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q057,S1,supported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.971191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q043,S1,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.250976563,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q043,S2,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.070922852,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q043,S3,supported,"['cognitive_avoidance', 'productive_struggle']",,FALSE,FALSE,0.001263618,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q006,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.000159025,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q006,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.001121521,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q006,S3,supported,"['unproductive_frustration', 'cognitive_avoidance']",,FALSE,FALSE,0.012176514,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q001,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9765625,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q001,S2,partial,['slipping'],slipping,FALSE,FALSE,0.002332687,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q001,S3,unknown,"['cognitive_avoidance', 'slipping']",,FALSE,FALSE,0.019760132,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q116,S1,unsupported,[],TRUE,FALSE,0.971191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q116,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.927246094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q048,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.881347656,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q048,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.497558594,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q048,S3,unsupported,"['cognitive_avoidance', 'productive_struggle']",,FALSE,FALSE,0.000539303,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q073,S1,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.999511719,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q073,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.997558594,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q073,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.999023438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q003,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.001921654,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q003,S2,partial,['confidence_triad'],confidence_triad,FALSE,FALSE,0.998046875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q003,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.004261017,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q011,S1,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q011,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.367431641,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q011,S3,partial,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.087158203,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q090,S1,unsupported, the student's cumulative accuracy on this skill was 17%. On attempt 1, and took 3.20 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.44 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.905273438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q090,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.154296875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q103,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.273681641,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q103,S2,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.891113281,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q103,S3,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.448730469,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q040,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.999023438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q040,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q077,S1,partial,['overconfidence'],overconfidence,FALSE,FALSE,0.995605469,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q077,S2,supported,['slipping'],slipping,FALSE,FALSE,0.001612663,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q133,S1,unsupported,['productive_struggle'],productive_struggle,TRUE,FALSE,0.981445313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q133,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.911621094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q125,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.979980469,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q125,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.366210938,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q126,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.684570313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q126,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.011657715,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q104,S1,unsupported, the student's cumulative accuracy on this skill was 60%. On attempt 1, and took 2.87 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.58 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,TRUE,FALSE,0.848632813,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q104,S2,supported,['slipping'],slipping,TRUE,FALSE,0.002086639,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q104,S3,supported,"['cognitive_avoidance', 'slipping']",,TRUE,FALSE,0.250488281,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q093,S1,supported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.095214844,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q093,S3,supported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.988769531,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q017,S1,supported,['overconfidence'],overconfidence,FALSE,FALSE,0.001020432,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q017,S2,supported,['slipping'],slipping,FALSE,FALSE,0.000948906,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q141,S1,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.848632813,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q141,S2,supported,['slipping'],slipping,FALSE,FALSE,0.002086639,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q141,S3,supported,"['cognitive_avoidance', 'slipping']",,FALSE,FALSE,0.250488281,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q097,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.976074219,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q097,S2,unknown,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.000369549,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q061,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.00125885,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q061,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.001497269,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q038,S1,unsupported, the student's cumulative accuracy on this skill was 86%. On attempt 1, and took 0.46 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.93 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.000174284,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q038,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.260986328,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q030,S1,partial, the student's cumulative accuracy on this skill was 0%. On attempt 1, and took 0.22 times their own average response time. On attempt 3, the student answered incorrectly, used 3 hints, and took 0.10 times their own average response time. On attempt 4, the student answered incorrectly, used 4 hints,FALSE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q030,S2,supported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.004112244,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q050,S1,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.880371094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q050,S2,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.000371695,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q050,S3,unsupported,['overconfidence'],overconfidence,TRUE,FALSE,0.934570313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q139,S1,partial,['overconfidence'],overconfidence,TRUE,FALSE,0.983398438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q139,S2,partial,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.043273926,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q139,S3,unsupported,['slipping'],slipping,TRUE,FALSE,0.009078979,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q022,S1,unsupported,[],TRUE,FALSE,0.007740021,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q022,S2,partial,[],TRUE,FALSE,0.021148682,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q022,S3,supported,[],TRUE,FALSE,0.971679688,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q005,S1,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.98828125,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q005,S2,supported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.961425781,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q005,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.00147438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q067,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.959472656,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q067,S2,unsupported, the student's cumulative accuracy on this skill was 43%. On attempt 1, and took 0.20 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 0.10 times their own average response time. On attempt 4, the student answered correctly, used 2 hints,FALSE,FALSE,0.497558594,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q067,S3,unsupported,"['cognitive_avoidance', 'productive_struggle']",,FALSE,FALSE,0.000539303,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q041,S1,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.970703125,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q041,S2,supported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.998046875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q041,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.997070313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q070,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.78515625,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q070,S2,partial,['slipping'],slipping,FALSE,FALSE,0.000342369,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q070,S3,unknown,[],FALSE,FALSE,0.235595703,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q088,S1,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.991210938,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q088,S2,unsupported,['productive_struggle'],productive_struggle,FALSE,FALSE,0.952148438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q088,S3,partial,['productive_struggle'],productive_struggle,FALSE,FALSE,0.920898438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q035,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.970703125,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q035,S2,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.998046875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q035,S3,unsupported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.997070313,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q108,S1,partial,['productive_struggle'],productive_struggle,TRUE,FALSE,0.881347656,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q108,S2,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.969726563,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q108,S3,supported,"['cognitive_avoidance', 'productive_struggle']",,TRUE,FALSE,0.000749588,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q122,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.989746094,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q122,S3,supported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.721191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q018,S1,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.889160156,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q018,S2,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.874023438,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q018,S3,unsupported,['confidence_triad'],confidence_triad,FALSE,FALSE,0.998046875,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q115,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.983886719,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q115,S2,unsupported,['unproductive_frustration'],unproductive_frustration,FALSE,FALSE,0.003343582,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q012,S1,partial,['cognitive_avoidance'],cognitive_avoidance,FALSE,FALSE,0.9765625,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q012,S2,unsupported,['slipping'],slipping,FALSE,FALSE,0.055358887,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q064,S1,supported,['overconfidence'],overconfidence,TRUE,FALSE,0.670410156,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q101,S1,unsupported,['overconfidence'],overconfidence,FALSE,FALSE,0.071838379,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q101,S2,partial, the student's cumulative accuracy on this skill was 57%. On attempt 1, and took 1.90 times their own average response time. On attempt 3, the student answered correctly, used no hints, and took 1.14 times their own average response time. On attempt 4, the student answered incorrectly, used no hints,FALSE,FALSE,0.001987457,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,
Q021,S1,supported,[],TRUE,FALSE,0.971191406,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q021,S2,unsupported,['slipping'],slipping,TRUE,FALSE,0.004508972,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q124,S1,supported,['confidence_triad'],confidence_triad,TRUE,FALSE,0.999511719,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q124,S2,unsupported,[],TRUE,FALSE,0.98828125,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,,
Q074,S1,unsupported,['cognitive_avoidance'],cognitive_avoidance,TRUE,FALSE,0.994140625,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
Q074,S2,unsupported,['unproductive_frustration'],unproductive_frustration,TRUE,FALSE,0.411376953,DeBERTa-v3-large-mnli-fever-anli-ling-wanli,fact,,,,,,,
